,nconst,Action,Actualités,Animation,Aventure,Biographie,Comédie,Comédiemusicale,Crime,Documentaire,Drame,Famille,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Sport,Thriller,Téléfilm,Western,nb_films_y,anneeSortie,nbVotes
26683,nm2202409,3,0,3,5,0,2,0,1,0,8,2,2,0,0,2,0,1,0,4,0,2,0,0,9,2016.0,13785.0
26684,nm2202500,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2014.0,1794.0
26685,nm2202521,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2007.0,102092.0
26686,nm2203560,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2007.0,1451.0
26687,nm2204178,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2018.0,25694.0
26688,nm2204227,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,330.0
26689,nm2204502,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,5712.0
26690,nm2204536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,64.0
26691,nm2205156,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2006.0,4942.0
26692,nm2205196,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2020.0,1760.0
26693,nm2205243,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2022.0,6085.0
26694,nm2206412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,64.0
26695,nm2206472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018.0,2648.0
26696,nm2207142,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2012.0,1098.0
26697,nm2207222,5,0,0,2,0,2,0,1,0,3,0,1,1,1,0,0,1,2,1,0,3,0,0,7,2019.0,46238.0
26698,nm2207582,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,23038.0
26699,nm2209370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2008.0,187813.0
26700,nm2209821,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2022.0,5707.0
26701,nm2210323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2018.0,23901.0
26702,nm2210947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023.0,6528.0
26703,nm2211952,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1999.0,12554.0
26704,nm2211996,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007.0,1532.0
26705,nm2213431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2015.0,1319.0
26706,nm2213461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2020.0,4379.0
26707,nm2214862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007.0,13.0
26708,nm2215143,0,0,0,0,0,3,0,0,0,2,0,1,0,0,4,0,1,0,3,0,2,0,0,5,2020.0,41765.0
26709,nm2215447,0,0,0,0,0,4,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,4,2011.0,92913.0
26710,nm2216086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,64.0
26711,nm2216125,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016.0,1129.0
26712,nm2216549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018.0,3554.0
26713,nm2217206,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016.0,10773.0
26714,nm2217601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013.0,9224.0
26715,nm2218213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2012.0,5099.0
26716,nm2218538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,20.0
26717,nm2218604,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2015.0,6498.0
26718,nm2218894,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2006.0,602738.0
26719,nm2219278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2014.0,4707.0
26720,nm2221039,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2016.0,1142.0
26721,nm2222515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2009.0,22523.0
26722,nm2223280,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,91.0
26723,nm2223584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2022.0,4157.0
26724,nm2223623,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2006.0,5247.0
26725,nm2224519,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2022.0,62912.0
26726,nm2225369,9,0,0,8,1,4,0,2,1,13,0,3,0,1,2,0,4,5,10,0,4,0,0,23,2015.0,364922.0
26727,nm2226143,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1,2,0,0,0,0,0,4,2011.0,1783.0
26728,nm2227000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009.0,62647.0
26729,nm2227118,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2010.0,4107.0
26730,nm2227737,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007.0,383.0
26731,nm2228294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019.0,5607.0
26732,nm2228338,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008.0,456.0
26733,nm2229775,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2018.0,6332.0
26734,nm2230865,2,0,0,0,0,3,0,2,0,3,0,0,0,0,3,0,2,1,1,0,4,0,0,7,2019.0,10238.0
26735,nm2233310,4,0,3,2,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,0,4,2017.0,12697.0
26736,nm2235721,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,2,0,0,4,2017.0,45137.0
26737,nm2236560,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2011.0,31138.0
26738,nm2236715,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005.0,2457.0
26739,nm2236928,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007.0,23082.0
26740,nm2237408,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024.0,4732.0
26741,nm2237416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,129.0
26742,nm2238815,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,1,0,0,2,2014.0,20552.0
26743,nm2239141,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022.0,49.0
26744,nm2239702,0,0,0,2,0,2,0,1,0,4,2,2,0,1,2,0,4,1,2,0,2,0,1,8,2018.0,174366.0
26745,nm2239936,0,0,5,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,2016.0,4798.0
26746,nm2240061,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,2819.0
26747,nm2240326,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2019.0,3168.0
26748,nm2240346,3,0,3,6,1,2,0,0,0,9,2,1,0,0,1,0,1,2,3,0,3,0,3,11,2013.0,123209.0
26749,nm2241337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2011.0,1619.0
26750,nm2241401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,207.0
26751,nm2242168,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2010.0,1009.0
26752,nm2242337,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,1,0,0,1,0,0,3,2017.0,18992.0
26753,nm2242399,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,133092.0
26754,nm2243521,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006.0,84.0
26755,nm2244089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993.0,11.0
26756,nm2244205,3,0,0,3,1,4,0,3,0,24,1,1,1,2,1,0,0,13,3,0,6,0,0,26,2015.0,56248.0
26757,nm2244706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018.0,67.0
26758,nm2244852,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013.0,4557.0
26759,nm2245192,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2008.0,16492.0
26760,nm2245285,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,3,2020.0,706.0
26761,nm2245673,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019.0,2003.0
26762,nm2246199,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,5,2017.0,2033.0
26763,nm2246231,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2018.0,5989.0
26764,nm2246282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2010.0,12712.0
26765,nm2246504,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,2014.0,977.0
26766,nm2246581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2005.0,5180.0
26767,nm2246822,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,2018.0,4928.0
26768,nm2246956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990.0,9.0
26769,nm2247245,1,0,0,2,3,2,1,3,0,10,0,1,0,1,1,0,2,3,2,1,5,0,0,13,2017.0,38345.0
26770,nm2247782,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2006.0,269.0
26771,nm2248149,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,2,2020.0,161330.0
26772,nm2251731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2020.0,5317.0
26773,nm2251846,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,3,2015.0,6019.0
26774,nm2252215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,1199.0
26775,nm2252916,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019.0,72.0
26776,nm2253011,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,506.0
26777,nm2253071,0,0,0,0,0,0,0,1,0,7,0,1,0,0,3,0,1,2,1,0,4,0,0,7,2011.0,140587.0
26778,nm2253175,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2011.0,1185.0
26779,nm2253193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,129.0
26780,nm2253270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2009.0,2209.0
26781,nm2253799,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2009.0,9835.0
26782,nm2253821,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2016.0,31789.0
26783,nm2254074,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,0,0,3,2017.0,51375.0
26784,nm2254746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018.0,2167.0
26785,nm2254779,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017.0,23.0
26786,nm2255271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2019.0,42320.0
26787,nm2255581,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,2,2020.0,778.0
26788,nm2255680,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2009.0,2209.0
26789,nm2255973,1,0,1,2,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,3,2019.0,227477.0
26790,nm2256017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,2,2010.0,63251.0
26791,nm2256221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,2013.0,1066.0
26792,nm2256455,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017.0,1665.0
26793,nm2256549,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2007.0,2053.0
26794,nm2256599,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2011.0,480.0
26795,nm2256974,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2021.0,1496.0
26796,nm2257207,0,0,0,0,1,0,0,1,0,2,0,0,0,1,2,0,2,1,1,0,1,0,0,4,2020.0,293179.0
26797,nm2257755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2018.0,3020.0
26798,nm2258164,2,0,0,1,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,3,2016.0,41623.0
26799,nm2258245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2014.0,8749.0
26800,nm2258317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005.0,11.0
26801,nm2258743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,129.0
26802,nm2258992,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2017.0,46768.0
26803,nm2259018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022.0,5662.0
26804,nm2259074,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2014.0,2702.0
26805,nm2259283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015.0,9613.0
26806,nm2260220,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008.0,52.0
26807,nm2260314,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977.0,8.0
26808,nm2261296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2012.0,1204.0
26809,nm2261302,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977.0,8.0
26810,nm2261396,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017.0,7413.0
26811,nm2261451,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2017.0,3618.0
26812,nm2261488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989.0,46.0
26813,nm2261691,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2005.0,11383.0
26814,nm2262138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2022.0,5893.0
26815,nm2263115,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009.0,120273.0
26816,nm2263310,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977.0,8.0
26817,nm2263655,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,3,0,0,0,0,4,2019.0,4066.0
26818,nm2263679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023.0,7786.0
26819,nm2263944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2005.0,24.0
26820,nm2264184,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2008.0,1247230.0
26821,nm2264199,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017.0,1026.0
26822,nm2264294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010.0,2701.0
26823,nm2264342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999.0,1449.0
26824,nm2264356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2022.0,11857.0
26825,nm2264463,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2011.0,4522.0
26826,nm2264706,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013.0,33391.0
26827,nm2265157,0,0,0,0,0,0,0,2,0,5,0,1,0,0,4,0,2,1,0,1,5,0,0,6,2018.0,64825.0
26828,nm2265277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2010.0,421.0
26829,nm2265675,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,2886.0
26830,nm2265834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2007.0,166719.0
26831,nm2266222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2005.0,24.0
26832,nm2267063,1,0,0,1,0,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,3,2013.0,5485.0
26833,nm2267576,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2003.0,1378.0
26834,nm2267725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,3,2018.0,7935.0
26835,nm2267820,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2017.0,22186.0
26836,nm2267880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1965.0,49.0
26837,nm2269396,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2009.0,5769.0
26838,nm2270016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2014.0,1466.0
26839,nm2270541,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023.0,5475.0
26840,nm2271086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2008.0,74.0
26841,nm2271261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2009.0,731773.0
26842,nm2272000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012.0,22.0
26843,nm2272242,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2014.0,778.0
26844,nm2272410,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0,4213.0
26845,nm2272943,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2006.0,4561.0
26846,nm2272968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2005.0,24.0
26847,nm2273079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006.0,2542.0
26848,nm2273252,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2017.0,6719.0
26849,nm2273984,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2007.0,3132.0
26850,nm2274707,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024.0,39092.0
26851,nm2274768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2005.0,2632.0
26852,nm2274778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2006.0,2687.0
26853,nm2274783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2006.0,2687.0
26854,nm2274941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,33.0
26855,nm2275042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2007.0,13673.0
26856,nm2276114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,88.0
26857,nm2276255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010.0,23.0
26858,nm2276340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023.0,1191.0
26859,nm2276741,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2010.0,8348.0
26860,nm2277130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006.0,29.0
26861,nm2277627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022.0,1176.0
26862,nm2277869,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012.0,182.0
26863,nm2278184,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2012.0,13.0
26864,nm2278522,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2012.0,17647.0
26865,nm2278535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,24.0
26866,nm2278804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006.0,29.0
26867,nm2278896,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3,2018.0,5638.0
26868,nm2279247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2022.0,60937.0
26869,nm2279469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2005.0,1749.0
26870,nm2279940,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,4,2016.0,35447.0
26871,nm2280169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021.0,5366.0
26872,nm2280428,0,0,0,0,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2018.0,788.0
26873,nm2280518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2021.0,8001.0
26874,nm2281004,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,5,2010.0,1816.0
26875,nm2281567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016.0,13.0
26876,nm2281941,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2006.0,45285.0
26877,nm2282379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2010.0,3437.0
26878,nm2282810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,2716.0
26879,nm2282835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2014.0,10148.0
26880,nm2283393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,681.0
26881,nm2283457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2024.0,4444.0
26882,nm2284129,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011.0,2421.0
26883,nm2284661,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2006.0,1352.0
26884,nm2284726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2015.0,5385.0
26885,nm2284889,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2016.0,72768.0
26886,nm2285208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,681.0
26887,nm2285397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006.0,681.0
26888,nm2285844,1,0,0,1,0,2,0,1,0,5,0,0,0,0,0,0,1,3,0,0,2,0,0,6,2017.0,9301.0
26889,nm2286403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2006.0,3318.0
